Chart Count,Pressure [ Pa ]
0.00000000e+00, -7.05688110e+02
1.00000000e+00, -6.90889160e+02
2.00000000e+00, -6.74976440e+02
3.00000000e+00, -6.51806335e+02
4.00000000e+00, -6.28731567e+02
5.00000000e+00, -6.05751160e+02
6.00000000e+00, -5.82864319e+02
7.00000000e+00, -5.58407837e+02
8.00000000e+00, -5.32317993e+02
9.00000000e+00, -5.05095459e+02
1.00000000e+01, -4.77981812e+02
1.10000000e+01, -4.51023743e+02
1.20000000e+01, -4.23972412e+02
1.30000000e+01, -3.96660858e+02
1.40000000e+01, -3.69490723e+02
1.50000000e+01, -3.42459290e+02
1.60000000e+01, -3.15565918e+02
1.70000000e+01, -2.89313599e+02
1.80000000e+01, -2.63242645e+02
1.90000000e+01, -2.37975418e+02
2.00000000e+01, -2.13007309e+02
2.10000000e+01, -1.88122223e+02
2.20000000e+01, -1.63299591e+02
2.30000000e+01, -1.39376480e+02
2.40000000e+01, -1.16220184e+02
2.50000000e+01, -9.36083374e+01
2.60000000e+01, -7.16084518e+01
2.70000000e+01, -4.96749039e+01
2.80000000e+01, -2.77842426e+01
2.90000000e+01, -6.77166176e+00
3.00000000e+01, 1.34069796e+01
3.10000000e+01, 3.35266037e+01
3.20000000e+01, 5.31490326e+01
3.30000000e+01, 7.27416000e+01
3.40000000e+01, 9.21827087e+01
3.50000000e+01, 1.10359581e+02
3.60000000e+01, 1.28515045e+02
3.70000000e+01, 1.46649109e+02
3.80000000e+01, 1.64740799e+02
3.90000000e+01, 1.81712677e+02
4.00000000e+01, 1.98481110e+02
4.10000000e+01, 2.15231827e+02
4.20000000e+01, 2.31671585e+02
4.30000000e+01, 2.47107315e+02
4.40000000e+01, 2.62526062e+02
4.50000000e+01, 2.77930389e+02
4.60000000e+01, 2.93356140e+02
4.70000000e+01, 3.07799377e+02
4.80000000e+01, 3.21860107e+02
4.90000000e+01, 3.35909332e+02
5.00000000e+01, 3.49947113e+02
5.10000000e+01, 3.63589661e+02
5.20000000e+01, 3.76577423e+02
5.30000000e+01, 3.89562469e+02
5.40000000e+01, 4.02550781e+02
5.50000000e+01, 4.15530029e+02
5.60000000e+01, 4.27713470e+02
5.70000000e+01, 4.39676331e+02
5.80000000e+01, 4.51402527e+02
5.90000000e+01, 4.63138733e+02
6.00000000e+01, 4.74870972e+02
6.10000000e+01, 4.86518982e+02
6.20000000e+01, 4.97330383e+02
6.30000000e+01, 5.08119781e+02
6.40000000e+01, 5.18901978e+02
6.50000000e+01, 5.29678650e+02
6.60000000e+01, 5.40225464e+02
6.70000000e+01, 5.50403564e+02
6.80000000e+01, 5.60248657e+02
6.90000000e+01, 5.70087646e+02
7.00000000e+01, 5.79920837e+02
7.10000000e+01, 5.89540894e+02
7.20000000e+01, 5.98827576e+02
7.30000000e+01, 6.08110046e+02
7.40000000e+01, 6.17310608e+02
7.50000000e+01, 6.26115967e+02
7.60000000e+01, 6.34915527e+02
7.70000000e+01, 6.43710632e+02
7.80000000e+01, 6.52085876e+02
7.90000000e+01, 6.60450073e+02
8.00000000e+01, 6.68804749e+02
8.10000000e+01, 6.76833618e+02
8.20000000e+01, 6.84777832e+02
8.30000000e+01, 6.92717712e+02
8.40000000e+01, 7.00421997e+02
8.50000000e+01, 7.07976990e+02
8.60000000e+01, 7.15528442e+02
8.70000000e+01, 7.22932312e+02
8.80000000e+01, 7.30145264e+02
8.90000000e+01, 7.37353455e+02
9.00000000e+01, 7.44479187e+02
9.10000000e+01, 7.51362061e+02
9.20000000e+01, 7.58241699e+02
9.30000000e+01, 7.65096558e+02
9.40000000e+01, 7.71665527e+02
9.50000000e+01, 7.78222168e+02
9.60000000e+01, 7.84770996e+02
9.70000000e+01, 7.91139099e+02
9.80000000e+01, 7.97319946e+02
9.90000000e+01, 8.03562805e+02
1.00000000e+02, 8.09718079e+02
1.01000000e+02, 8.15692139e+02
1.02000000e+02, 8.21556152e+02
1.03000000e+02, 8.27357422e+02
1.04000000e+02, 8.33155334e+02
1.05000000e+02, 8.38938416e+02
1.06000000e+02, 8.44510498e+02
1.07000000e+02, 8.49994446e+02
1.08000000e+02, 8.55475647e+02
1.09000000e+02, 8.60953918e+02
1.10000000e+02, 8.66161377e+02
1.11000000e+02, 8.71350647e+02
1.12000000e+02, 8.76536987e+02
1.13000000e+02, 8.81732727e+02
1.14000000e+02, 8.86867371e+02
1.15000000e+02, 8.91753052e+02
1.16000000e+02, 8.96617676e+02
1.17000000e+02, 9.01489807e+02
1.18000000e+02, 9.06359436e+02
1.19000000e+02, 9.11067749e+02
1.20000000e+02, 9.15682495e+02
1.21000000e+02, 9.20294434e+02
1.22000000e+02, 9.24904175e+02
1.23000000e+02, 9.29458496e+02
1.24000000e+02, 9.33850647e+02
1.25000000e+02, 9.38239868e+02
1.26000000e+02, 9.42624756e+02
1.27000000e+02, 9.46946655e+02
1.28000000e+02, 9.51145752e+02
1.29000000e+02, 9.55341736e+02
1.30000000e+02, 9.59535095e+02
1.31000000e+02, 9.63613037e+02
1.32000000e+02, 9.67654541e+02
1.33000000e+02, 9.71692871e+02
1.34000000e+02, 9.75710938e+02
1.35000000e+02, 9.79610474e+02
1.36000000e+02, 9.83506287e+02
1.37000000e+02, 9.87383911e+02
1.38000000e+02, 9.91170959e+02
1.39000000e+02, 9.94945801e+02
1.40000000e+02, 9.98716919e+02
1.41000000e+02, 1.00241113e+03
1.42000000e+02, 1.00604504e+03
1.43000000e+02, 1.00966461e+03
1.44000000e+02, 1.01327966e+03
1.45000000e+02, 1.01685205e+03
1.46000000e+02, 1.02033313e+03
1.47000000e+02, 1.02380859e+03
1.48000000e+02, 1.02727869e+03
1.49000000e+02, 1.03074341e+03
1.50000000e+02, 1.03414465e+03
1.51000000e+02, 1.03747559e+03
1.52000000e+02, 1.04079468e+03
1.53000000e+02, 1.04410229e+03
1.54000000e+02, 1.04740393e+03
1.55000000e+02, 1.05068628e+03
1.56000000e+02, 1.05387988e+03
1.57000000e+02, 1.05706567e+03
1.58000000e+02, 1.06024048e+03
1.59000000e+02, 1.06339795e+03
1.60000000e+02, 1.06653662e+03
1.61000000e+02, 1.06959814e+03
1.62000000e+02, 1.07264917e+03
1.63000000e+02, 1.07568933e+03
1.64000000e+02, 1.07872156e+03
1.65000000e+02, 1.08174585e+03
1.66000000e+02, 1.08471069e+03
1.67000000e+02, 1.08762109e+03
1.68000000e+02, 1.09050916e+03
1.69000000e+02, 1.09338269e+03
1.70000000e+02, 1.09624158e+03
1.71000000e+02, 1.09908032e+03
1.72000000e+02, 1.10182581e+03
1.73000000e+02, 1.10455298e+03
1.74000000e+02, 1.10726147e+03
1.75000000e+02, 1.10993921e+03
1.76000000e+02, 1.11259460e+03
1.77000000e+02, 1.11517542e+03
1.78000000e+02, 1.11772388e+03
1.79000000e+02, 1.12024951e+03
1.80000000e+02, 1.12275305e+03
1.81000000e+02, 1.12519360e+03
1.82000000e+02, 1.12757898e+03
1.83000000e+02, 1.12993469e+03
1.84000000e+02, 1.13223914e+03
1.85000000e+02, 1.13442358e+03
1.86000000e+02, 1.13656995e+03
1.87000000e+02, 1.13865771e+03
1.88000000e+02, 1.14061365e+03
1.89000000e+02, 1.14250452e+03
1.90000000e+02, 1.14436096e+03
1.91000000e+02, 1.14613159e+03
1.92000000e+02, 1.14764966e+03
1.93000000e+02, 1.14913171e+03
1.94000000e+02, 1.15049060e+03
1.95000000e+02, 1.15162439e+03
1.96000000e+02, 1.15273401e+03
1.97000000e+02, 1.15382056e+03
1.98000000e+02, 1.15488354e+03
1.99000000e+02, 1.15512146e+03


